"Item_Identifier,Outlet_Identifier,Item_Outlet_Sales",Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
"FDD32,OUT019,",FDD32,OUT019,309.46384000000006
"FDV45,OUT035,",FDV45,OUT035,3276.66812
"NCW17,OUT019,",NCW17,OUT019,294.1948266666667
"NCJ17,OUT027,",NCJ17,OUT027,2124.3458666666666
"NCF18,OUT049,",NCF18,OUT049,3251.412106666666
"FDP01,OUT045,",FDP01,OUT045,3127.1294399999992
"FDH24,OUT045,",FDH24,OUT045,2198.782306666667
"FDI38,OUT027,",FDI38,OUT027,3915.3478666666674
"FDX03,OUT035,",FDX03,OUT035,2949.1389066666666
"FDY28,OUT046,",FDY28,OUT046,3160.375053333334
"FDN34,OUT018,",FDN34,OUT018,2041.9198266666667
"FDJ02,OUT045,",FDJ02,OUT045,2647.7978266666664
"FDW40,OUT019,",FDW40,OUT019,314.4795333333333
"FDX03,OUT017,",FDX03,OUT017,1194.5339733333335
"FDE17,OUT027,",FDE17,OUT027,3775.7518
"FDT58,OUT046,",FDT58,OUT046,2552.188946666667
"FDI38,OUT013,",FDI38,OUT013,1779.1063733333333
"FDW22,OUT035,",FDW22,OUT035,2846.073066666667
"FDS15,OUT027,",FDS15,OUT027,3156.113933333333
"NCX06,OUT013,",NCX06,OUT013,2994.235760000001
"DRK47,OUT035,",DRK47,OUT035,2593.335386666667
"FDC23,OUT027,",FDC23,OUT027,3997.9070666666667
"FDM56,OUT010,",FDM56,OUT010,334.3203733333333
"FDP21,OUT046,",FDP21,OUT046,2420.31616
"FDP58,OUT046,",FDP58,OUT046,3023.6197333333334
"FDA27,OUT019,",FDA27,OUT019,356.91318666666666
"FDK41,OUT019,",FDK41,OUT019,359.7095466666667
"NCH42,OUT046,",NCH42,OUT046,2543.5779333333335
"FDG29,OUT045,",FDG29,OUT045,924.6186533333333
"FDW15,OUT018,",FDW15,OUT018,2222.4404000000004
"FDD28,OUT018,",FDD28,OUT018,1394.8066133333334
"FDQ37,OUT049,",FDQ37,OUT049,2976.4367066666664
"FDC23,OUT035,",FDC23,OUT035,3725.01784
"FDV13,OUT035,",FDV13,OUT035,2254.6207333333336
"FDK33,OUT046,",FDK33,OUT046,2644.5576
"FDO33,OUT013,",FDO33,OUT013,2268.1142800000002
"FDN21,OUT017,",FDN21,OUT017,2912.2535866666663
"NCW06,OUT027,",NCW06,OUT027,4560.064200000002
"FDI38,OUT035,",FDI38,OUT035,2790.5897333333337
"FDC21,OUT027,",FDC21,OUT027,3308.981613333333
"NCS05,OUT046,",NCS05,OUT046,2216.2262666666666
"NCN53,OUT049,",NCN53,OUT049,1978.7576
"FDV40,OUT010,",FDV40,OUT010,207.37450666666666
"FDG60,OUT017,",FDG60,OUT017,2967.293053333334
"NCY30,OUT027,",NCY30,OUT027,4168.351866666667
"FDM40,OUT045,",FDM40,OUT045,1760.7302933333328
"NCO30,OUT046,",NCO30,OUT046,2417.830506666666
"FDK10,OUT046,",FDK10,OUT046,2264.1638666666668
"FDM36,OUT045,",FDM36,OUT045,2944.389533333334
"FDN10,OUT013,",FDN10,OUT013,2273.928933333334
"FDM46,OUT018,",FDM46,OUT018,1461.5641600000001
"FDX50,OUT049,",FDX50,OUT049,1964.9533466666664
"FDP33,OUT045,",FDP33,OUT045,3555.4163866666663
"FDO12,OUT045,",FDO12,OUT045,2663.9101866666665
"FDC28,OUT013,",FDC28,OUT013,1887.2766799999997
"FDO31,OUT045,",FDO31,OUT045,1737.782386666667
"FDX45,OUT035,",FDX45,OUT035,2982.295746666667
"FDV21,OUT049,",FDV21,OUT049,2469.85168
"FDH04,OUT049,",FDH04,OUT049,1607.2412
"NCG54,OUT013,",NCG54,OUT013,2654.2338933333326
"FDO13,OUT046,",FDO13,OUT046,2732.0437200000006
"FDA09,OUT027,",FDA09,OUT027,3547.471173333333
"FDC38,OUT017,",FDC38,OUT017,1721.6700266666667
"NCO42,OUT046,",NCO42,OUT046,1769.2525333333335
"FDL45,OUT049,",FDL45,OUT049,2461.373826666667
"NCK31,OUT013,",NCK31,OUT013,1216.68292
"FDM39,OUT017,",FDM39,OUT017,2813.7151866666663
"FDC22,OUT010,",FDC22,OUT010,333.9208933333333
"FDF46,OUT046,",FDF46,OUT046,1931.6633466666665
"FDQ37,OUT045,",FDQ37,OUT045,2661.158213333333
"FDH41,OUT010,",FDH41,OUT010,491.0053066666667
"FDQ04,OUT046,",FDQ04,OUT046,1480.6504266666666
"NCQ02,OUT027,",NCQ02,OUT027,4684.124933333334
"FDJ57,OUT027,",FDJ57,OUT027,4245.584666666667
"NCE07,OUT049,",NCE07,OUT049,2456.0918133333334
"FDE56,OUT013,",FDE56,OUT013,1565.3401866666668
"FDI20,OUT049,",FDI20,OUT049,3426.3399600000002
"FDK36,OUT018,",FDK36,OUT018,1516.2041466666667
"FDP08,OUT027,",FDP08,OUT027,5064.829373333333
"FDF44,OUT017,",FDF44,OUT017,2208.414213333334
"NCU53,OUT017,",NCU53,OUT017,2506.381906666667
"FDF47,OUT035,",FDF47,OUT035,3599.669893333333
"FDS55,OUT010,",FDS55,OUT010,399.61315999999994
"FDZ52,OUT010,",FDZ52,OUT010,245.68019999999996
"FDL04,OUT018,",FDL04,OUT018,1928.0680266666668
"NCM26,OUT035,",NCM26,OUT035,2492.4444933333334
"FDX43,OUT049,",FDX43,OUT049,2688.3228533333336
"FDP52,OUT049,",FDP52,OUT049,2775.8977466666665
"DRK49,OUT045,",DRK49,OUT045,1193.2023733333333
"FDE38,OUT013,",FDE38,OUT013,2374.1540266666666
"DRF13,OUT035,",DRF13,OUT035,2235.2237600000003
"FDK41,OUT010,",FDK41,OUT010,239.28852
"FDJ04,OUT027,",FDJ04,OUT027,2551.61192
"FDZ44,OUT018,",FDZ44,OUT018,1536.6664000000003
"FDS11,OUT013,",FDS11,OUT013,2617.6592800000003
"FDA55,OUT049,",FDA55,OUT049,3334.9922
"NCW53,OUT046,",NCW53,OUT046,3002.6692266666664
"FDB49,OUT027,",FDB49,OUT027,3836.5615333333335
"FDD23,OUT017,",FDD23,OUT017,2810.563733333333
"NCV42,OUT045,",NCV42,OUT045,1963.7549066666668
"NCZ29,OUT018,",NCZ29,OUT018,1666.0091466666665
"FDQ26,OUT013,",FDQ26,OUT013,1671.6018666666669
"FDV08,OUT017,",FDV08,OUT017,1260.3150133333336
"FDC53,OUT049,",FDC53,OUT049,1714.0799066666664
"FDV58,OUT010,",FDV58,OUT010,499.3056133333333
"NCP02,OUT019,",NCP02,OUT019,212.4789733333333
"DRI37,OUT045,",DRI37,OUT045,1153.209986666667
"FDQ12,OUT049,",FDQ12,OUT049,2386.315973333333
"FDE33,OUT046,",FDE33,OUT046,1928.6006666666665
"FDX27,OUT045,",FDX27,OUT045,1993.183266666667
"FDM22,OUT017,",FDM22,OUT017,999.09948
"NCH30,OUT019,",NCH30,OUT019,245.54704
"FDC04,OUT017,",FDC04,OUT017,3649.5605066666667
"FDO38,OUT046,",FDO38,OUT046,1872.3183733333337
"FDV52,OUT027,",FDV52,OUT027,3042.83916
"FDB32,OUT013,",FDB32,OUT013,1757.7120000000002
"FDV43,OUT018,",FDV43,OUT018,1095.2410000000002
"FDI24,OUT018,",FDI24,OUT018,1949.06292
"FDR40,OUT017,",FDR40,OUT017,1305.3674800000003
"FDW02,OUT049,",FDW02,OUT049,2222.795493333333
"FDE44,OUT049,",FDE44,OUT049,1406.70224
"FDL38,OUT046,",FDL38,OUT046,1740.1792666666668
"NCT54,OUT010,",NCT54,OUT010,256.46616
"DRJ39,OUT010,",DRJ39,OUT010,397.34944
"FDW55,OUT049,",FDW55,OUT049,3776.7726933333333
"DRF13,OUT019,",DRF13,OUT019,271.42446666666666
"NCW17,OUT049,",NCW17,OUT049,2057.0556799999995
"FDP13,OUT035,",FDP13,OUT035,2091.9436
"FDS08,OUT018,",FDS08,OUT018,2247.518866666667
"NCP17,OUT035,",NCP17,OUT035,2255.9079466666667
"NCO53,OUT035,",NCO53,OUT035,3232.59216
"FDH19,OUT045,",FDH19,OUT045,2786.1954533333333
"FDJ04,OUT017,",FDJ04,OUT017,1943.825293333333
"FDG10,OUT049,",FDG10,OUT049,1234.7482933333335
"FDA40,OUT010,",FDA40,OUT010,257.30950666666666
"FDI53,OUT045,",FDI53,OUT045,2417.8748933333336
"FDU09,OUT010,",FDU09,OUT010,350.3883466666667
"FDK60,OUT045,",FDK60,OUT045,1466.9349466666667
"FDR43,OUT017,",FDR43,OUT017,1307.1873333333335
"FDW22,OUT017,",FDW22,OUT017,3461.0947199999996
"DRP47,OUT010,",DRP47,OUT010,330.63628
"DRG48,OUT010,",DRG48,OUT010,283.71957333333336
"FDA14,OUT035,",FDA14,OUT035,2202.20008
"FDU49,OUT013,",FDU49,OUT013,1703.2051733333335
"FDK28,OUT045,",FDK28,OUT045,3901.3660666666665
"FDT19,OUT046,",FDT19,OUT046,3034.84956
"NCQ42,OUT045,",NCQ42,OUT045,1744.8398666666665
"FDD03,OUT045,",FDD03,OUT045,4351.13616
"NCM53,OUT013,",NCM53,OUT013,2226.2576533333336
"NCX53,OUT045,",NCX53,OUT045,2158.92308
"FDV14,OUT027,",FDV14,OUT027,2695.0696266666664
"NCZ54,OUT017,",NCZ54,OUT017,3351.9479066666663
"FDB39,OUT013,",FDB39,OUT013,1251.0825866666667
"DRC24,OUT046,",DRC24,OUT046,1465.8252799999998
"FDY36,OUT013,",FDY36,OUT013,1563.4315600000002
"FDN01,OUT035,",FDN01,OUT035,3028.6798133333336
"DRH25,OUT046,",DRH25,OUT046,1405.281866666667
"FDV08,OUT046,",FDV08,OUT046,1892.0704399999997
"NCP53,OUT049,",NCP53,OUT049,2530.8833466666665
"FDU52,OUT010,",FDU52,OUT010,472.4960666666667
"NCI42,OUT045,",NCI42,OUT045,2780.691506666667
"FDZ14,OUT035,",FDZ14,OUT035,2706.698933333333
"FDF11,OUT046,",FDF11,OUT046,2837.950306666666
"FDQ13,OUT018,",FDQ13,OUT018,1611.5910933333332
"FDO32,OUT010,",FDO32,OUT010,276.1294533333333
"DRJ37,OUT018,",DRJ37,OUT018,2460.885573333333
"FDY43,OUT046,",FDY43,OUT046,2052.92772
"NCT41,OUT017,",NCT41,OUT017,2405.3578533333334
"NCV17,OUT045,",NCV17,OUT045,2062.51524
"FDM04,OUT027,",FDM04,OUT027,2287.8663466666667
"DRB48,OUT018,",DRB48,OUT018,1138.6067733333332
"FDM24,OUT013,",FDM24,OUT013,2003.2590400000001
"FDT37,OUT049,",FDT37,OUT049,2625.8708133333334
"NCO05,OUT010,",NCO05,OUT010,318.1636266666667
"FDL13,OUT046,",FDL13,OUT046,2794.0518933333337
"FDL15,OUT017,",FDL15,OUT017,2511.7526933333334
"FDB11,OUT018,",FDB11,OUT018,2698.798106666667
"FDL14,OUT019,",FDL14,OUT019,489.9400266666666
"FDY10,OUT019,",FDY10,OUT019,384.1222133333333
"FDJ40,OUT049,",FDJ40,OUT049,2135.4869200000003
"NCW18,OUT046,",NCW18,OUT046,2490.49148
"NCY06,OUT013,",NCY06,OUT013,2101.7086666666664
"DRE13,OUT018,",DRE13,OUT018,1672.9778533333335
"FDA26,OUT045,",FDA26,OUT045,3687.4667199999994
"NCE19,OUT010,",NCE19,OUT010,221.00121333333337
"FDE33,OUT035,",FDE33,OUT035,1630.4554266666667
"DRL59,OUT027,",DRL59,OUT027,3305.4750666666664
"FDY07,OUT046,",FDY07,OUT046,1828.3755733333337
"FDF57,OUT018,",FDF57,OUT018,2343.3940666666667
"FDM58,OUT035,",FDM58,OUT035,1776.6651066666668
"FDP26,OUT027,",FDP26,OUT027,3017.3168266666667
"FDY32,OUT046,",FDY32,OUT046,2412.8591999999994
"FDD51,OUT010,",FDD51,OUT010,397.34943999999996
"FDU22,OUT018,",FDU22,OUT018,1921.4544133333332
"FDZ49,OUT018,",FDZ49,OUT018,2558.980106666667
"NCI42,OUT017,",NCI42,OUT017,2873.8147333333336
"FDT04,OUT027,",FDT04,OUT027,1570.2227199999995
"NCU41,OUT045,",NCU41,OUT045,2648.3748533333337
"FDS56,OUT045,",FDS56,OUT045,4307.4152933333335
"NCN42,OUT017,",NCN42,OUT017,2772.790679999999
"FDK34,OUT046,",FDK34,OUT046,2935.9560666666666
"FDB03,OUT017,",FDB03,OUT017,3921.384453333333
"DRJ25,OUT035,",DRJ25,OUT035,1877.2452933333336
"FDT25,OUT027,",FDT25,OUT027,3626.568213333333
"FDN20,OUT013,",FDN20,OUT013,2159.5888800000002
"FDP09,OUT013,",FDP09,OUT013,2907.8593066666663
"FDM20,OUT019,",FDM20,OUT019,443.9998266666667
"NCG55,OUT046,",NCG55,OUT046,2149.8238133333334
"NCP14,OUT045,",NCP14,OUT045,1534.4470666666668
"NCH06,OUT046,",NCH06,OUT046,2590.7609599999996
"FDV52,OUT013,",FDV52,OUT013,2356.177426666667
"NCL07,OUT035,",NCL07,OUT035,1567.6482933333332
"DRJ11,OUT027,",DRJ11,OUT027,3685.6024799999996
"DRO59,OUT013,",DRO59,OUT013,2659.1608133333334
"FDW15,OUT010,",FDW15,OUT010,432.23736
"NCQ30,OUT035,",NCQ30,OUT035,1804.2292266666666
"NCN54,OUT019,",NCN54,OUT019,263.83434666666665
"FDY01,OUT027,",FDY01,OUT027,3493.2306666666673
"FDX39,OUT035,",FDX39,OUT035,2949.138906666667
"FDH53,OUT027,",FDH53,OUT027,2819.707386666667
"FDA57,OUT035,",FDA57,OUT035,2124.3014799999996
"NCC07,OUT010,",NCC07,OUT010,319.5396133333333
"FDU28,OUT013,",FDU28,OUT013,2454.7158266666665
"FDK36,OUT010,",FDK36,OUT010,232.31981333333334
"FDR36,OUT018,",FDR36,OUT018,1246.2000533333332
"NCQ17,OUT035,",NCQ17,OUT035,2735.0176266666667
"FDS28,OUT019,",FDS28,OUT019,298.5891066666667
"FDE08,OUT045,",FDE08,OUT045,2536.8755466666667
"FDU22,OUT046,",FDU22,OUT046,2024.3427066666668
"FDG41,OUT045,",FDG41,OUT045,1538.0867733333334
"FDO31,OUT010,",FDO31,OUT010,239.06658666666667
"FDM21,OUT019,",FDM21,OUT019,398.28156
"FDU40,OUT017,",FDU40,OUT017,2946.209386666667
"FDV36,OUT018,",FDV36,OUT018,1794.8636399999998
"FDT10,OUT027,",FDT10,OUT027,1664.76632
"FDX38,OUT045,",FDX38,OUT045,953.8250800000001
"NCU30,OUT027,",NCU30,OUT027,4020.6774266666666
"NCV06,OUT049,",NCV06,OUT049,3578.097973333334
"FDT16,OUT035,",FDT16,OUT035,3508.721613333333
"NCP41,OUT027,",NCP41,OUT027,3315.5508400000003
"FDZ56,OUT017,",FDZ56,OUT017,3201.1664000000005
"FDC22,OUT035,",FDC22,OUT035,2475.488786666667
"FDU10,OUT035,",FDU10,OUT035,1475.4128000000003
"FDS46,OUT045,",FDS46,OUT045,2027.4053866666666
"FDO08,OUT049,",FDO08,OUT049,2958.1050133333338
"NCV42,OUT018,",NCV42,OUT018,1817.36768
"FDP33,OUT035,",FDP33,OUT035,4115.798053333333
"FDJ12,OUT046,",FDJ12,OUT046,2723.0332266666665
"FDH04,OUT045,",FDH04,OUT045,1345.84812
"NCU54,OUT013,",NCU54,OUT013,3335.302906666666
"FDO36,OUT010,",FDO36,OUT010,322.55790666666667
"FDT37,OUT027,",FDT37,OUT027,4788.611146666667
"FDD14,OUT010,",FDD14,OUT010,237.95692000000003
"FDA16,OUT013,",FDA16,OUT013,2740.2552533333337
"NCS42,OUT019,",NCS42,OUT019,212.4789733333333
"FDP10,OUT019,",FDP10,OUT019,390.1144133333333
"FDQ28,OUT049,",FDQ28,OUT049,2425.1986933333333
"FDK57,OUT010,",FDK57,OUT010,367.87669333333326
"FDK02,OUT013,",FDK02,OUT013,1899.6605599999996
"FDW47,OUT018,",FDW47,OUT018,2372.8224266666666
"NCC42,OUT018,",NCC42,OUT018,1710.97284
"FDQ37,OUT018,",FDQ37,OUT018,2869.0209733333336
"FDL40,OUT046,",FDL40,OUT046,1510.3894933333331
"DRE13,OUT010,",DRE13,OUT010,277.4610533333333
"FDQ34,OUT027,",FDQ34,OUT027,3450.797013333334
"NCB54,OUT046,",NCB54,OUT046,2186.1321066666665
"FDS48,OUT049,",FDS48,OUT049,2144.7637333333328
"FDO15,OUT045,",FDO15,OUT045,1331.4668400000003
"NCT30,OUT013,",NCT30,OUT013,1722.8240799999999
"FDU49,OUT027,",FDU49,OUT027,2427.329253333333
"FDE21,OUT046,",FDE21,OUT046,2172.061533333333
"FDS49,OUT019,",FDS49,OUT019,333.25509333333326
"FDT38,OUT027,",FDT38,OUT027,2695.0696266666664
"FDZ01,OUT045,",FDZ01,OUT045,1800.2788133333333
"FDC41,OUT035,",FDC41,OUT035,1331.1561333333332
"DRG13,OUT010,",DRG13,OUT010,327.21850666666666
"NCZ42,OUT018,",NCZ42,OUT018,2511.8414666666667
"NCM07,OUT045,",NCM07,OUT045,1821.3180933333335
"NCV17,OUT018,",NCV17,OUT018,1403.90588
"DRK39,OUT035,",DRK39,OUT035,2089.41356
"FDS37,OUT018,",FDS37,OUT018,1825.9343066666665
"FDV12,OUT019,",FDV12,OUT019,337.3830533333333
"NCG19,OUT018,",NCG19,OUT018,2758.6757200000006
"FDS51,OUT013,",FDS51,OUT013,1912.0000533333332
"NCO14,OUT046,",NCO14,OUT046,1369.41744
"FDC38,OUT046,",FDC38,OUT046,1954.2117733333337
"FDN15,OUT046,",FDN15,OUT046,1977.8254800000002
"NCH42,OUT013,",NCH42,OUT013,3179.3281599999996
"FDQ22,OUT046,",FDQ22,OUT046,2027.8492533333333
"FDC05,OUT013,",FDC05,OUT013,2632.6175866666667
"FDZ31,OUT013,",FDZ31,OUT013,3165.0356533333334
"DRJ23,OUT049,",DRJ23,OUT049,2449.4338133333335
"FDC52,OUT035,",FDC52,OUT035,2640.6071866666666
"DRD12,OUT010,",DRD12,OUT010,259.0405866666667
"FDV55,OUT017,",FDV55,OUT017,2672.8762933333333
"FDD32,OUT046,",FDD32,OUT046,1978.7576000000001
"FDR01,OUT049,",FDR01,OUT049,2945.6767466666665
"FDY08,OUT019,",FDY08,OUT019,321.0043733333333
"FDQ45,OUT045,",FDQ45,OUT045,2805.0597866666667
"DRN11,OUT027,",DRN11,OUT027,3792.885053333333
"NCS05,OUT018,",NCS05,OUT018,1772.4039866666667
"FDY32,OUT035,",FDY32,OUT035,2582.2387200000003
"NCD31,OUT045,",NCD31,OUT045,3228.33104
"NCE06,OUT049,",NCE06,OUT049,2573.1838400000006
"NCP14,OUT046,",NCP14,OUT046,1684.0301333333332
"NCF18,OUT019,",NCF18,OUT019,391.17969333333343
"FDF14,OUT018,",FDF14,OUT018,1978.0918
"FDB22,OUT017,",FDB22,OUT017,2540.914733333333
"NCH54,OUT049,",NCH54,OUT049,3206.537186666667
"FDU27,OUT035,",FDU27,OUT035,2949.1389066666666
"FDS58,OUT027,",FDS58,OUT027,3963.2410800000002
"NCU29,OUT035,",NCU29,OUT035,2542.3794933333334
"FDJ57,OUT013,",FDJ57,OUT013,2967.4706
"FDL56,OUT049,",FDL56,OUT049,1483.4023999999997
"FDH60,OUT035,",FDH60,OUT035,2745.8923600000007
"FDN24,OUT018,",FDN24,OUT018,1513.89604
"FDD02,OUT017,",FDD02,OUT017,2163.406133333333
"FDP15,OUT017,",FDP15,OUT017,2998.585653333333
"FDB28,OUT027,",FDB28,OUT027,4428.9459866666675
"DRC49,OUT045,",DRC49,OUT045,2034.8179599999999
"NCG30,OUT018,",NCG30,OUT018,1684.6959333333332
"FDJ14,OUT049,",FDJ14,OUT049,1318.15084
"FDL52,OUT045,",FDL52,OUT045,1202.212866666667
"NCG19,OUT027,",NCG19,OUT027,5174.153733333334
"NCN41,OUT035,",NCN41,OUT035,2436.4729066666673
"FDW22,OUT013,",FDW22,OUT013,3495.98264
"FDI02,OUT013,",FDI02,OUT013,1779.1063733333335
"FDV51,OUT045,",FDV51,OUT045,2711.0044399999997
"FDV48,OUT046,",FDV48,OUT046,1313.0463733333336
"NCL17,OUT019,",NCL17,OUT019,294.41676
"FDP46,OUT045,",FDP46,OUT045,1955.4989866666665
"FDU10,OUT045,",FDU10,OUT045,1006.5564400000003
"FDT37,OUT010,",FDT37,OUT010,237.95692
"FDI27,OUT035,",FDI27,OUT035,2640.607186666667
"FDN51,OUT046,",FDN51,OUT046,2087.638093333333
"FDW07,OUT035,",FDW07,OUT035,1481.00552
"FDN45,OUT049,",FDN45,OUT049,2901.0237599999996
"DRN37,OUT027,",DRN37,OUT027,3691.5059066666668
"DRF48,OUT049,",DRF48,OUT049,2782.9552266666665
"FDP38,OUT019,",FDP38,OUT019,324.9104
"NCX18,OUT027,",NCX18,OUT027,5075.215853333333
"FDK45,OUT018,",FDK45,OUT018,1898.1958000000002
"FDZ37,OUT049,",FDZ37,OUT049,1871.4306399999998
"FDS50,OUT018,",FDS50,OUT018,2667.7274399999997
"NCR54,OUT018,",NCR54,OUT018,2965.1181066666663
"NCS17,OUT035,",NCS17,OUT035,2255.9079466666667
"FDV31,OUT046,",FDV31,OUT046,2573.1394533333328
"DRE27,OUT017,",DRE27,OUT017,1354.0152666666665
"FDN60,OUT013,",FDN60,OUT013,2201.578666666667
"FDK26,OUT013,",FDK26,OUT013,1779.1063733333333
"FDX37,OUT018,",FDX37,OUT018,1424.1018133333334
"FDW31,OUT046,",FDW31,OUT046,2895.2978799999996
"FDX26,OUT018,",FDX26,OUT018,2533.6797066666672
"DRL49,OUT019,",DRL49,OUT019,289.3122933333333
"FDU49,OUT017,",FDU49,OUT017,2089.7242666666666
"FDY58,OUT046,",FDY58,OUT046,2876.6998666666673
"FDN03,OUT045,",FDN03,OUT045,3329.621413333334
"NCV06,OUT010,",NCV06,OUT010,377.81930666666665
"FDH53,OUT045,",FDH53,OUT045,1597.0322666666668
"FDG31,OUT018,",FDG31,OUT018,1757.2237466666668
"NCC06,OUT045,",NCC06,OUT045,2204.108706666667
"FDS13,OUT049,",FDS13,OUT049,2544.15496
"FDP16,OUT035,",FDP16,OUT035,2791.6550133333326
"FDA35,OUT013,",FDA35,OUT013,1614.83132
"DRP47,OUT018,",DRP47,OUT018,2652.41404
"FDY28,OUT010,",FDY28,OUT010,272.9336133333333
"FDY20,OUT035,",FDY20,OUT035,1439.1488933333335
"NCH30,OUT017,",NCH30,OUT017,2331.9866933333333
"NCR29,OUT019,",NCR29,OUT019,224.5521466666667
"NCP05,OUT013,",NCP05,OUT013,2406.7338400000003
"NCF30,OUT019,",NCF30,OUT019,276.52893333333327
"FDA08,OUT035,",FDA08,OUT035,2409.0419466666663
"FDN51,OUT027,",FDN51,OUT027,6210.18292
"FDH12,OUT046,",FDH12,OUT046,1735.3411199999998
"FDY39,OUT017,",FDY39,OUT017,3100.89692
"NCO53,OUT045,",NCO53,OUT045,2499.7239066666666
"FDB40,OUT046,",FDB40,OUT046,1824.292
"FDH02,OUT049,",FDH02,OUT049,1871.43064
"FDY11,OUT027,",FDY11,OUT027,3252.9656400000003
"FDQ09,OUT019,",FDQ09,OUT019,407.55837333333335
"FDP16,OUT013,",FDP16,OUT013,2716.6859333333337
"NCF55,OUT018,",NCF55,OUT018,1494.099586666667
"FDY09,OUT027,",FDY09,OUT027,4010.157786666668
"FDY39,OUT045,",FDY39,OUT045,2889.527613333333
"NCU53,OUT049,",NCU53,OUT049,2399.1437199999996
"NCT41,OUT049,",NCT41,OUT049,1963.532973333333
"FDJ45,OUT046,",FDJ45,OUT046,1024.6662000000001
"FDR28,OUT013,",FDR28,OUT013,2533.946026666667
"FDN08,OUT013,",FDN08,OUT013,2283.0281999999997
"FDJ07,OUT049,",FDJ07,OUT049,1805.6052133333333
"FDZ09,OUT027,",FDZ09,OUT027,4428.679666666667
"FDQ14,OUT017,",FDQ14,OUT017,2210.0565199999996
"FDY12,OUT027,",FDY12,OUT027,1978.0030266666665
"FDK57,OUT046,",FDK57,OUT046,2201.223573333334
"FDD20,OUT049,",FDD20,OUT049,2669.8136133333337
"FDS36,OUT018,",FDS36,OUT018,1577.14704
"FDI40,OUT049,",FDI40,OUT049,2186.265266666667
"FDJ40,OUT045,",FDJ40,OUT045,2103.39536
"FDE08,OUT013,",FDE08,OUT013,2312.9448133333335
"DRK01,OUT013,",DRK01,OUT013,2427.9950533333326
"FDC58,OUT049,",FDC58,OUT049,2054.8363466666665
"FDE50,OUT046,",FDE50,OUT046,2506.7370000000005
"FDX48,OUT035,",FDX48,OUT035,2745.8923600000007
"DRM35,OUT018,",DRM35,OUT018,2323.642
"FDG41,OUT013,",FDG41,OUT013,1908.8042133333336
"FDB52,OUT046,",FDB52,OUT046,2757.61044
"FDV19,OUT045,",FDV19,OUT045,2533.63532
"DRG48,OUT017,",DRG48,OUT017,1936.7678133333334
"FDI26,OUT013,",FDI26,OUT013,2374.1540266666666
"FDU11,OUT019,",FDU11,OUT019,298.98858666666666
"FDF59,OUT019,",FDF59,OUT019,268.8944266666667
"FDR07,OUT049,",FDR07,OUT049,1790.1142666666665
"NCE06,OUT017,",NCE06,OUT017,2406.955773333333
"FDE10,OUT046,",FDE10,OUT046,2046.4472666666668
"NCO55,OUT046,",NCO55,OUT046,1722.1138933333334
"FDZ13,OUT013,",FDZ13,OUT013,1779.106373333333
"FDT50,OUT017,",FDT50,OUT017,1636.4920133333333
"FDH12,OUT010,",FDH12,OUT010,220.86805333333334
"FDD21,OUT045,",FDD21,OUT045,1833.7463599999999
"NCM05,OUT013,",NCM05,OUT013,2000.3295200000002
"FDK04,OUT013,",FDK04,OUT013,1316.1978266666667
"FDN33,OUT017,",FDN33,OUT017,1511.3660000000004
"NCM18,OUT010,",NCM18,OUT010,170.5335733333333
"DRC25,OUT049,",DRC25,OUT049,1957.0969066666664
"FDT47,OUT017,",FDT47,OUT017,2068.7293733333336
"FDD45,OUT027,",FDD45,OUT027,2815.313106666667
"NCD07,OUT018,",NCD07,OUT018,1652.1605066666666
"NCY54,OUT010,",NCY54,OUT010,411.19808000000006
"FDL12,OUT049,",FDL12,OUT049,1497.11788
"FDL02,OUT017,",FDL02,OUT017,2416.9871599999997
"FDC60,OUT035,",FDC60,OUT035,1727.8397733333336
"FDR37,OUT017,",FDR37,OUT017,3119.273
"FDY16,OUT017,",FDY16,OUT017,3389.7209599999996
"FDU26,OUT045,",FDU26,OUT045,1856.2060133333332
"FDN24,OUT013,",FDN24,OUT013,1407.9894533333334
"FDH44,OUT013,",FDH44,OUT013,2139.0378533333337
"FDE23,OUT010,",FDE23,OUT010,137.68744
"FDW60,OUT017,",FDW60,OUT017,2924.2823733333335
"FDQ55,OUT049,",FDQ55,OUT049,2630.0875466666666
"FDV32,OUT027,",FDV32,OUT027,2167.0902266666667
"FDV03,OUT010,",FDV03,OUT010,376.39893333333333
"FDY14,OUT010,",FDY14,OUT010,397.34944
"NCL55,OUT027,",NCL55,OUT027,3547.0273066666678
"DRF25,OUT017,",DRF25,OUT017,1134.3456533333335
"FDX03,OUT046,",FDX03,OUT046,2087.6380933333335
"FDF40,OUT045,",FDF40,OUT045,3262.5087733333335
"FDX24,OUT010,",FDX24,OUT010,193.08199999999997
"FDA25,OUT049,",FDA25,OUT049,1593.6144933333333
"FDH21,OUT018,",FDH21,OUT018,2008.18596
"FDB47,OUT010,",FDB47,OUT010,420.5636666666667
"FDT34,OUT019,",FDT34,OUT019,407.2476666666667
"FDS39,OUT010,",FDS39,OUT010,446.70741333333336
"NCU05,OUT046,",NCU05,OUT046,1412.4281199999998
"FDE02,OUT049,",FDE02,OUT049,1400.44372
"FDL25,OUT035,",FDL25,OUT035,1860.1120400000002
"FDC50,OUT049,",FDC50,OUT049,1496.5408533333336
"FDZ32,OUT049,",FDZ32,OUT049,2796.1824533333333
